model_1.h5,model_2.h5,model_3.h5,model_4.h5,model_5.h5,model_6.h5,model_7.h5,model_8.h5,label
0.78984904,0.43519717,0.444675,0.5962857,0.54910314,0.24371251,0.30392468,0.26881278,0
0.28116342,0.9405591,0.35307944,0.04885466,0.8450079,0.8056766,0.40834552,0.43604857,0
0.5005857,0.45233545,0.03514009,0.08191505,0.07797256,0.39029387,0.08994553,0.11319151,0
0.29335055,0.14281756,0.2855272,0.05799903,0.15076916,0.056744415,0.048912838,0.3836646,0
0.042300485,0.0020058826,0.01314471,0.0031091857,0.02815775,0.011666347,2.354808e-05,0.09423104,0
0.7734713,0.013252875,0.065950565,0.4451795,0.03868749,0.048340436,0.6840844,0.52386343,0
0.7727506,0.79733235,0.040285964,0.10890457,0.14727722,0.56673247,0.43961167,0.954425,0
0.101607986,0.0153617645,0.069901556,0.14111559,0.17881788,0.099663034,0.052368347,0.069515534,0
0.03111403,0.033389945,0.0018408386,0.03344236,0.049589828,0.003616197,0.00919597,0.003911699,0
0.90928304,0.008382237,0.019694192,0.007126862,0.3156628,0.07505617,0.01967692,0.25568146,0
0.59853923,0.37634552,0.1931667,0.044059798,0.060223844,0.26152045,0.17809474,0.47477734,0
0.8076763,0.058438797,0.26220068,0.16107064,0.29433402,0.52304864,0.05014593,0.37047538,0
0.025766244,0.004968283,0.040536642,0.008058045,0.0007374434,0.12344346,0.00023496327,0.01023218,0
0.43067655,0.0017793559,0.049350828,0.014728413,0.09697169,0.018918518,0.00071498373,0.051278215,0
0.019260777,0.101103246,0.013630198,0.018266726,0.15486056,0.09840852,0.00397441,0.0036796662,0
0.90123576,0.14041495,0.59234816,0.3612733,0.26022235,0.85899246,0.5609281,0.6935626,0
0.0062410464,0.04303955,0.0018224961,0.0031022087,0.0022314272,0.0041003185,0.00024114175,0.000516286,0
0.2926524,0.1886739,0.8266513,0.14453693,0.7686033,0.65164554,0.7044063,0.48559257,0
0.8252267,0.5582563,0.26428378,0.45363447,0.71846294,0.54097295,0.7158013,0.4539309,0
0.0018684568,0.028989019,0.012623284,0.02111232,0.022332115,0.026195792,1.5705627e-05,0.01242041,0
0.1604729,0.1252572,0.83526796,0.095812984,0.29575917,0.2134006,0.33631495,0.017172627,0
0.13145554,0.015007774,0.0036409236,0.0012644492,0.00038115564,5.3779135e-05,0.00058549194,0.024443172,0
0.0001874509,2.3438781e-06,8.268448e-06,2.7970582e-05,2.6357464e-05,9.6471485e-06,1.0394365e-06,1.099449e-06,0
0.13515848,0.07202291,0.08787222,0.022038897,0.014048408,0.050192997,0.24585344,0.11232871,0
0.07759529,0.16982971,0.62231964,0.10992252,0.07466296,0.32941225,0.29898342,0.4911497,0
0.12611757,0.14437081,0.29838985,0.2396773,0.20764048,0.47196743,0.061609555,0.5108052,0
0.29734734,0.05326719,0.019920573,0.08425661,0.30155087,0.17458417,0.048008732,0.055818968,0
0.749734,0.037538774,0.13585937,0.13015336,0.0015643842,0.0073626405,0.4315309,0.19992909,0
0.95832396,0.7906787,0.98092264,0.36525068,0.19389473,0.98152024,0.9637435,0.9686973,0
0.8930033,0.8280308,0.29664424,0.79252,0.9359822,0.97059184,0.46721923,0.8699592,0
0.2533305,0.044698454,0.26464298,0.019072535,0.29742777,0.5461336,0.74981546,0.48974398,0
0.021183657,0.046336792,0.0040855934,0.07025883,0.0002626126,0.00041134525,0.0013508217,0.0011219284,0
0.044733744,0.013183835,0.002271685,0.0018757659,0.042512663,0.004947183,0.002715151,0.20082931,0
0.4017877,0.36407012,0.41380748,0.06392882,0.524417,0.4226478,0.8106944,0.6101968,0
0.035512432,0.19102922,0.017431283,0.012592506,0.037279893,0.27319136,0.15302387,0.2630945,0
0.06840446,0.07409106,0.0033275648,0.009020262,0.0009943495,0.02302315,8.8997214e-05,0.11571438,0
0.43729368,0.058793034,0.12122608,0.046046384,0.02512959,0.13449952,0.0004273525,0.0136071,0
0.4041245,0.81320083,0.209534,0.31099522,0.23546022,0.76436913,0.11902823,0.49603742,0
0.16477971,0.01536641,0.058205966,0.007600019,0.14219946,0.7119627,0.18010333,0.18212213,0
0.019951513,0.036176328,0.008461851,0.0014012575,0.020361472,0.013391121,0.00012986292,0.0007498541,0
0.80113024,0.38957265,0.7216707,0.67649525,0.75456226,0.6221535,0.8854696,0.89492995,0
0.18324082,0.018514046,0.3503881,0.10669281,0.43105242,0.13979088,0.5766326,0.33805558,0
0.31313857,0.38840297,0.00929133,0.0023422728,0.13408437,0.79833883,0.021814875,0.023156665,0
0.24440455,0.8559568,0.56506747,0.35386166,0.051852427,0.6939733,0.49799153,0.11921803,0
0.091085136,0.063487865,0.097152606,0.500577,0.032232124,0.39246273,0.117887974,0.22705309,0
0.20720954,0.5223309,0.5352251,0.095707424,0.00793203,0.28849995,0.0958252,0.12933363,0
0.3482047,0.0057323882,0.019630047,0.46587655,0.21360481,0.24916942,0.032229815,0.728758,0
0.0024346716,0.005831745,0.0005254523,0.0007818755,2.4812543e-05,0.0011428022,0.0006742899,3.43534e-05,0
0.07201974,0.001016567,0.0012052142,0.12131274,0.018754397,0.002875536,5.146576e-05,0.09441297,0
0.18307643,0.30103633,0.041527383,0.01893439,0.3455387,0.23455606,0.10218217,0.116794966,0
0.90940076,0.5035102,0.72037643,0.62318355,0.59619594,0.6445681,0.97995275,0.93170863,0
0.33339077,0.28819993,0.8058336,0.088172734,0.64902145,0.5853227,0.6618152,0.5557295,0
0.1440997,0.011308801,0.10654766,0.003030855,0.002130818,0.0059972485,0.10638928,0.05357555,0
0.1258928,0.44732687,0.6605531,0.45356312,0.5058342,0.52442527,0.65402555,0.79206383,0
0.08955031,0.00035336736,0.0027154621,0.047805954,0.000117389885,0.0293479,0.057536226,0.09135933,0
0.17742366,0.08328055,0.02292394,0.0071483706,0.0759352,0.01780198,0.030118302,0.026917284,0
0.013874018,0.007259935,0.00096200814,0.02324256,0.00094511284,0.020301847,1.4060608e-06,0.0019183005,0
0.0744622,0.12091321,0.0028685946,0.08045332,0.026471227,0.0538567,0.0060013314,0.0006655314,0
0.08325846,0.1950209,0.031051418,0.022465687,0.10463478,0.017682206,0.005477518,0.017856086,0
0.007538364,0.0004791031,0.0001318139,0.0011279531,0.0100190705,0.007507774,0.0031199446,0.005588025,0
0.69624686,0.21464278,0.05788044,0.005139892,0.005889547,0.1555892,0.0054712924,0.1207392,0
0.8545934,0.75703365,0.5525435,0.9125535,0.67184734,0.9346806,0.8268779,0.47413424,0
0.0033947434,0.00053449714,9.4480994e-05,0.0029576034,7.001911e-05,3.5195884e-05,6.56545e-05,0.00015989046,0
0.12497568,0.33532158,0.40849614,0.13200799,0.181133,0.09563236,0.6548084,0.51012325,0
0.4114237,0.04177376,0.0021494012,0.01705206,0.05093548,0.032226328,0.031912655,0.055722695,0
0.03869744,0.48930737,0.009344936,0.004478779,0.024235757,0.002660714,0.0126864975,0.012129588,0
0.3599769,0.643854,0.15957159,0.6168255,0.19247381,0.08108181,0.03789667,0.16242611,0
0.53388786,0.60099375,0.1759944,0.38420454,0.39995793,0.6404446,0.9475567,0.7011925,0
0.3532186,0.23433098,0.31539878,0.14373879,0.1546321,0.4188615,0.47930133,0.27733305,0
0.74796206,0.092987195,0.053633694,0.58300257,0.33754882,0.32034808,0.21950072,0.014791543,0
0.41265324,0.073539056,0.68669236,0.3252052,0.3999912,0.41239494,0.054777257,0.7713816,0
0.0108582415,0.1300636,0.08952366,0.0056443117,0.022572817,0.052647542,0.038585328,0.0027694467,0
0.04036045,0.0022517368,0.00043787356,0.006216574,0.11833543,0.014656642,0.0064551528,0.23858127,0
0.14815792,7.991233e-05,0.0008726755,0.039540347,0.0064683445,0.008664673,0.0024846417,0.043712545,0
0.660583,0.10621099,0.9087672,0.2735404,0.19127063,0.9901995,0.5764482,0.8385769,0
0.42670926,0.6544496,0.26434666,0.21840274,0.6163892,0.5734889,0.64803827,0.54805887,0
0.1579021,0.23560354,0.032343064,0.5048728,0.10558083,0.40084136,0.020234954,0.39065042,0
0.008515202,0.013026685,0.0028888122,0.005380917,4.21299e-05,0.1472674,0.0020501758,0.08218792,0
0.8970059,0.21201111,0.6400167,0.85459346,0.7422235,0.86930954,0.59271204,0.34793118,0
0.1154323,0.05289849,0.8103651,0.31923333,0.001693525,0.12923588,0.036153384,0.46437287,0
0.02847219,0.005369112,0.005052572,0.066402785,0.23644821,0.19767825,0.014909991,0.049961496,0
0.29985723,0.24056016,0.12981828,0.15426105,0.13972628,0.3169004,0.291152,0.33645764,0
0.21129648,0.45210996,0.0125718415,0.026845954,0.0043867677,0.044171453,0.0008530086,0.022552533,0
0.7323334,0.18060215,0.050437376,0.087419435,0.17833012,0.17068668,0.0025082738,0.041294392,0
0.0004024177,2.840037e-05,2.3430302e-05,0.00069247925,0.0003687482,0.0006846214,0.0006145042,4.5671048e-05,0
0.39445457,0.010693289,0.18113928,0.040146384,0.20914213,0.52948207,0.21082631,0.07440366,0
0.037844397,0.0011192482,0.009376237,0.029562967,0.008021911,0.08184623,0.0015310965,0.07448932,0
0.4578792,0.024512528,0.10466682,0.06372758,0.0006426748,0.05114299,0.28640023,0.5470265,0
0.0051792758,0.0012796782,0.019030549,0.00499783,0.0003254039,0.01787404,1.4788501e-05,0.0020117508,0
0.90631443,0.6488191,0.92440253,0.48894757,0.52766716,0.98692536,0.95776725,0.57267,0
0.89914346,0.85531056,0.6427493,0.5208893,0.7573465,0.834109,0.9801871,0.81035995,0
0.72857976,0.7695697,0.59345806,0.57637006,0.6593411,0.37908512,0.9241582,0.90686816,0
0.9954783,0.8318334,0.7704613,0.8299024,0.9906839,0.9764587,0.98270196,0.9942478,0
0.10284144,0.027835874,0.008153954,0.004011831,0.00065871445,0.028984554,1.2386061e-05,0.0017883129,0
0.05386473,0.003535602,0.0011757609,0.012333968,0.05662101,0.061786655,0.011681829,0.09737283,0
0.3039233,0.011971038,0.035802115,0.0106773805,0.007458504,0.10779502,0.014792023,0.22242822,0
0.30767888,0.009414705,0.303932,0.03540501,0.017327216,0.112781964,0.13613859,0.27685088,0
0.36070976,0.11227851,0.29123595,0.12431808,0.022373684,0.07864817,1.8172297e-05,0.602304,0
0.019335773,0.0010135053,0.0010304737,0.0007611086,0.02887441,0.063913725,2.8789003e-05,0.0068432554,0
0.15344276,0.01996656,0.020913363,0.190032,0.06346979,0.22591728,0.048586823,0.0048154662,0
0.0011270934,0.00035630527,0.0020599165,0.0004289401,0.0021713027,0.0002763114,9.6273296e-05,0.004809894,0
0.018553127,0.0008362539,0.009915337,0.029827904,0.012860872,0.0019043937,0.00035766186,0.0018702772,0
0.7568436,0.21955062,0.089809805,0.35020927,0.44106677,0.18033254,0.40000802,0.6296375,0
0.31227478,0.080986604,0.4277396,0.22090687,0.3832198,0.056562014,0.22025906,0.6102661,0
0.5371199,0.6174707,0.58066094,0.71320605,0.75930697,0.021803936,0.10619004,0.9178367,0
0.091459915,0.0016772193,0.0029872013,0.071679816,0.0012153613,0.0021821703,0.021304388,0.0130971,0
0.46606427,0.28743064,0.20735256,0.18028757,0.1496968,0.28887305,0.020639505,0.49231595,0
0.59300405,0.6231569,0.8880811,0.9492797,0.9570025,0.6563393,0.3451124,0.97392124,0
0.16115816,0.0054590236,0.1181568,0.06825142,0.19583206,0.017630514,0.019097723,0.2736939,0
0.062268876,0.2682841,0.054703154,0.18079919,0.094338745,0.6736642,0.09210189,0.037190128,0
0.9109211,0.045678925,0.12731737,0.14842789,0.016506696,0.28741935,0.27347818,0.3263485,0
0.47080448,0.06133551,0.19401032,0.028689673,0.40135962,0.16370726,0.0008817132,0.76226854,0
0.9187836,0.067318894,0.29632846,0.59252894,0.13389951,0.39078668,0.23724693,0.28147122,0
0.06863203,0.0066824164,0.037844736,0.049735855,0.062409796,0.30065185,0.007075095,0.4176849,0
0.120344184,0.01693134,0.09995983,0.22887042,0.23544261,0.64495695,0.059668105,0.24799903,0
0.014643736,0.027918503,0.013311594,0.01901985,0.0037435815,0.00045159532,0.008119915,0.003279731,0
0.23916544,0.0041940887,0.0013016412,0.020035954,0.15471794,0.046346977,0.00025891425,0.0237255,0
0.2877941,0.020892434,0.045907207,0.2952837,0.2844972,0.2211545,0.4689655,0.9747837,0
0.06832458,7.537942e-05,0.006528057,0.01083872,0.00020843842,0.00330192,5.4640524e-05,0.036784288,0
0.09438296,0.4230918,0.19156983,0.015204556,0.026929203,0.38079742,0.02448989,0.19604021,0
0.06256463,0.0074052643,0.0011828556,0.006818456,0.016893405,0.0031135487,0.00013752762,0.0023072262,0
0.023132943,0.03435965,0.032351226,0.023023961,0.013438485,0.049313284,0.0072217854,0.028057825,0
0.77121043,0.15060396,0.7999621,0.84807557,0.16647232,0.95053345,0.13013169,0.9866826,0
0.07202234,0.18137912,0.73016274,0.26788124,0.4396749,0.14506258,0.6170962,0.94091356,0
0.14937045,0.73152506,0.67327344,0.28549796,0.37458473,0.4104892,0.4606892,0.24088879,0
0.5856879,0.011394998,0.19217347,0.30392775,0.026361868,0.3829761,0.14759332,0.40440878,0
0.9623028,0.90306205,0.74923,0.89723724,0.726651,0.71823853,0.9080697,0.8792742,0
0.035936713,0.013114202,0.003283799,0.03574639,0.007973065,0.049397953,0.009917505,0.025323575,0
0.31579462,0.73293406,0.49062425,0.11068848,0.10440235,0.34541002,0.47410178,0.1568799,0
0.9997345,0.9999212,0.94305056,0.9620027,0.98875326,0.9959779,0.9999901,0.97692823,0
0.9997345,0.9999212,0.94305056,0.9620027,0.98875326,0.9959779,0.9999901,0.97692823,0
0.86425126,0.9768084,0.4649077,0.7684318,0.9438758,0.95670205,0.8326691,0.9185715,0
0.06448422,0.0006855988,0.004074239,0.0011112595,0.006098877,0.00017136602,0.026870245,0.0005373114,0
0.28748474,0.006461469,0.004923961,0.008361268,0.04644297,0.07137792,0.003204362,0.013755401,0
0.44806418,0.00890604,0.05652321,0.019336084,0.029351454,0.099264115,0.0024452182,0.0024428975,0
0.0366905,0.05741086,0.0072412086,0.011270994,0.043063145,0.046840582,0.018779641,0.10914819,0
0.3194401,0.01643472,0.018194264,0.023793621,0.018995067,0.06880303,0.15848167,0.07254493,0
0.14868024,0.2450481,0.0035067578,0.053304255,0.048695166,0.0049799467,0.13729027,0.15359992,0
0.91985023,0.33297098,0.3286258,0.452882,0.31949544,0.3910928,0.4128851,0.06697472,0
0.027895376,0.0022469608,0.01572059,0.008870973,0.0074018547,0.08791501,0.10738239,0.008189238,0
0.023351897,0.00071161176,0.047278807,0.009247821,0.0061065215,0.019070705,0.011312176,0.008638826,0
0.069420986,0.0077282325,0.00030124295,0.000444273,4.65483e-05,0.00038215582,0.0009493107,0.015282011,0
0.3842004,0.103371404,0.1989047,0.028157162,0.011270091,0.48975152,0.01890337,0.22320607,0
0.12764715,0.01576541,0.14970517,0.021275345,0.036007047,0.06645157,0.0054037394,0.102056436,0
0.24946123,0.6335012,0.75991875,0.70465744,0.4686972,0.60834503,0.7723875,0.7979966,0
0.6534823,0.38751602,0.5006187,0.4755263,0.3722429,0.12577996,0.15231454,0.6697087,0
0.40646064,0.26721925,0.66843766,0.047764596,0.039369278,0.46347788,0.89583147,0.25309983,0
0.027827086,6.16134e-05,0.000995644,0.2337162,0.00035690586,0.44431686,0.043220885,0.08299271,0
0.5379535,0.8073765,0.3510312,0.5287906,0.14474191,0.23488814,0.21186149,0.84187233,0
0.86363447,0.1809003,0.3137654,0.6410562,0.31923282,0.28346637,0.626549,0.56131446,0
0.31578878,0.13802777,0.35527807,0.027257977,0.058155492,0.38059774,0.03566568,0.39302313,0
0.98863375,0.9896867,0.72523236,0.98901415,0.64910185,0.9300512,0.9128452,0.9977996,0
0.9571689,0.9598651,0.57432324,0.7416736,0.7378758,0.8671545,0.8621772,0.07099604,0
0.4423663,0.5377588,0.13909508,0.08145242,0.047090713,0.89031446,0.077264935,0.28771007,0
0.14312148,0.00069223647,0.0035569444,0.016187942,0.0032610572,0.0002489449,2.8754591e-06,0.00239365,0
0.2877317,0.49087304,0.32520854,0.081175886,0.16540511,0.3266299,0.38396624,0.33633816,0
0.21470736,0.016042504,0.22457774,0.051077105,0.06916241,0.07098341,0.0068786773,0.098776445,0
0.35618952,0.002332105,0.052315686,0.013747963,0.02020201,0.17423515,0.02584189,0.071002066,0
0.8007786,0.84931123,0.4463752,0.95163774,0.13531776,0.98716474,0.868976,0.5531869,0
0.728093,0.39390892,0.18419592,0.1777667,0.3688096,0.39519277,0.22649539,0.55918133,0
0.05043075,0.22115856,0.14648981,0.049791083,0.029725362,0.23479846,0.033157926,0.015919078,0
0.35705748,0.23737386,0.021220298,0.7727787,0.24919206,0.6836935,0.37263831,0.48889458,0
0.3276368,0.0068511483,0.03133213,0.0111918645,0.0005970448,0.05012638,0.07895328,0.18589623,0
0.3544632,0.050042152,0.5102253,0.21589273,0.08983818,0.34726846,0.29680073,0.13122086,0
0.02080355,0.0011104351,0.0011817344,0.012947884,0.0028955818,0.0026796283,0.0021992484,0.005292913,0
0.2926731,0.36706662,0.19296116,0.05739281,0.41109595,0.111467905,0.15395002,0.7439482,0
0.0925277,0.018471837,0.043640785,0.06846372,0.13383289,0.0752853,0.0034437054,0.07858268,0
0.00450804,0.22198568,0.003606664,0.21479984,0.00488933,0.00081449974,0.0052803676,0.095433064,0
0.10781824,0.5060078,0.065633595,0.65040547,0.3959758,0.31050196,0.28560868,0.5428051,0
0.006161802,8.5224354e-05,7.639653e-05,6.4507134e-05,0.0013275971,1.4079383e-05,0.0002169669,4.973874e-06,0
0.023889102,0.007696364,0.044047616,0.047698494,0.048838377,0.009623604,0.00976843,0.5292077,0
0.03461431,0.29143354,0.11294725,0.037103474,0.13415778,0.3083309,0.27373803,0.048469145,0
0.2893642,0.85629725,0.34078375,0.26342058,0.08670794,0.6211698,0.8080787,0.022287425,0
0.881088,0.37191004,0.14066367,0.10048527,0.016231613,0.29749775,0.6395328,0.2113944,0
0.14740102,0.4415144,0.31249034,0.23371954,0.01151914,0.8368392,0.0154998265,0.48051518,0
0.2992327,0.117295176,0.012174913,0.0020050749,0.16089019,0.09097777,0.01922765,0.051763464,0
0.00052603165,0.00016315468,1.2420487e-06,0.00025615512,0.00042343276,9.729347e-05,3.026989e-05,5.814189e-06,0
0.23642866,0.098148815,0.03175962,0.1778713,0.35638347,0.6626538,0.07393489,0.14114814,0
0.6107745,0.6902641,0.12071522,0.010033715,0.2815777,0.52637637,0.20830673,0.2788793,0
0.08959172,0.01491039,0.0074380445,0.0042697587,0.06103292,0.108719476,0.004926268,0.021234088,0
0.36500725,0.31802827,0.24773557,0.15410705,0.28237414,0.66681314,0.20228879,0.5035213,0
0.06371135,0.21376316,0.031794354,0.04348433,0.14392698,0.14014079,0.0048600365,0.09735938,0
0.4738357,0.79157406,0.39884675,0.4890957,0.15240817,0.20119521,0.79587007,0.82140875,0
0.47494727,0.13215281,0.026985368,0.21557896,0.22921598,0.22398427,0.016210148,0.40539628,0
0.49762827,0.59255826,0.6139009,0.5636406,0.5463457,0.869768,0.9493771,0.411614,0
0.22910534,0.016710091,0.0030173915,0.009935105,0.087430365,0.012454642,0.020813208,0.01810484,0
0.35144132,0.27631813,0.3911393,0.25831822,0.041798424,0.71925795,0.008467233,0.438663,0
0.040444247,0.0034912606,0.0020051922,0.005114062,0.0060014143,0.048086084,0.008336307,0.0067416453,0
0.71248865,0.48610243,0.076598875,0.36486894,0.8638754,0.5864103,0.39697057,0.37435594,0
0.5202769,0.0032560332,0.06294447,0.07476245,0.3639154,0.110287674,0.3600188,0.17715953,0
0.94663703,0.90469384,0.5556362,0.6700845,0.8228212,0.9580249,0.8678458,0.98184776,0
0.001967137,0.008609016,0.0011766236,0.009497826,0.0005206989,0.0020195001,0.0002812229,0.0003955925,0
0.6282563,0.26172814,0.47534484,0.14717354,0.1868869,0.5953186,0.48937216,0.7531887,0
0.34432173,0.08402228,0.087615974,0.10676853,0.008681708,0.06375163,0.02255396,0.17798206,0
0.12028029,0.4239086,0.8273468,0.5717376,0.48501655,0.87745535,0.8624475,0.7179751,0
0.017902406,0.21820167,0.3789073,0.065565996,0.0068366406,0.053528428,0.0050591226,0.06395256,0
0.17552622,0.017510252,0.45142412,0.08123658,0.083921514,0.17769074,0.0011354364,0.040452562,0
0.4183271,0.5417013,0.19196321,0.03428456,0.20037448,0.091437906,0.16314259,0.47216392,0
0.012024746,0.009019749,0.0014199184,0.002164439,0.002679701,0.008521359,0.0010612416,0.013312689,0
0.006074942,0.06484608,0.00033731552,0.012361911,0.00046811698,0.0010208893,8.928981e-05,0.0134526035,0
0.8138986,0.082199626,0.4903422,0.8302541,0.4651804,0.8573054,0.78413063,0.6694811,0
0.36207125,0.031389307,0.08657055,0.37841508,0.0086357845,0.6829846,0.006119338,0.29341292,0
0.93508446,0.86125046,0.8277192,0.55595195,0.69623244,0.8987206,0.91755855,0.64805424,0
0.07136413,0.0029019632,0.006899174,0.0031686847,0.09477209,0.037430514,0.0004069812,0.3117511,0
0.030972395,0.067768544,0.0073195416,0.05202238,0.011734361,0.020084137,0.2895389,0.012438231,0
0.034010056,0.010354805,0.3395114,0.14853457,0.12657046,0.098225825,0.026352488,0.17432705,0
0.24985646,0.0027474638,0.0026396024,0.031079689,0.024220081,0.06974883,0.00042588575,0.072657764,0
0.5881339,0.5283731,0.6421807,0.48274928,0.65665895,0.567728,0.67968297,0.66186714,0
0.022063963,0.009923616,0.002545259,0.0050976393,0.040464673,0.019952683,0.0048531806,0.007384036,0
0.033042394,0.37999192,0.41102642,0.12696671,0.07960462,0.22831744,0.0068560387,0.01957535,0
0.27344114,0.6802702,0.4589386,0.09580693,0.3109139,0.76149786,0.4795504,0.2398954,0
0.4512314,0.78382134,0.5183592,0.56510794,0.0956302,0.090454265,0.055864256,0.11343042,0
0.76151663,0.26364908,0.25789577,0.06726347,0.50787103,0.7059456,0.13823237,0.492387,0
0.29342577,0.44490474,0.24462722,0.3039206,0.5874429,0.08611766,0.3662532,0.35978502,0
